N	trait_mean	trait_var	age_MY	tsID	age_MY_min	age_MY_max
5	1.27528	0.004844892	0.75	171	NA	NA
2	1.3151	0.01283202	0.8	171	NA	NA
1	1.3516	0	0.85	171	NA	NA
1	0.9722	0	1.1	171	NA	NA
2	1.18775	0.000861124999999995	1.5	171	NA	NA
1	1.167	0	1.55	171	NA	NA
10	0.90042	0.003360144	0	170	NA	NA
12	0.862816666666667	0.00292206696969697	0.0999999999999996	170	NA	NA
23	0.8659	0.0037035980952381	0.2	170	NA	NA
14	0.895576190476191	0.00430385819291819	0.25	170	NA	NA
7	0.824183333333333	0.0378941296666667	0.3	170	NA	NA
1	0.92	0	0.35	170	NA	NA
10	0.87519	0.00398910322222222	0.4	170	NA	NA
1	0.882	0	0.55	170	NA	NA
2	0.92805	0.001854405	0.6	170	NA	NA
2	0.90945	0.001573605	0.7	170	NA	NA
5	0.8816	0.000500924999999999	0.75	170	NA	NA
2	0.8674	0.01364552	0.8	170	NA	NA
1	0.8878	0	0.85	170	NA	NA
1	0.8986	0	1.1	170	NA	NA
2	0.84725	0.000378124999999999	1.5	170	NA	NA
1	0.775	0	1.55	170	NA	NA
10	2.25783	0.022655829	0	169	NA	NA
12	2.29650833333333	0.0828686317424242	0.0999999999999996	169	NA	NA
23	2.24229130434783	0.0906631853754941	0.2	169	NA	NA
14	2.15264761904762	0.0394486076434676	0.25	169	NA	NA
7	2.18345714285714	0.0540421995238095	0.3	169	NA	NA
1	1.9775	0	0.35	169	NA	NA
10	2.19556	0.0299766915555556	0.4	169	NA	NA
1	2.4565	0	0.55	169	NA	NA
2	2.57525	0.169071125	0.6	169	NA	NA
2	2.27135	0.105938045	0.7	169	NA	NA
5	1.89196	0.066225633	0.75	169	NA	NA
2	1.9182	0.00187272000000001	0.8	169	NA	NA
1	1.9298	0	0.85	169	NA	NA
1	2.2896	0	1.1	169	NA	NA
2	2.12375	0.00702112500000001	1.5	169	NA	NA
1	2.339	0	1.55	169	NA	NA
10	0.1098	0.000281511111111111	0	168	NA	NA
12	0.104	0.000219272727272727	0.0999999999999996	168	NA	NA
23	0.102863636363636	0.000134028138528139	0.2	168	NA	NA
14	0.110880952380952	0.000116865079365079	0.25	168	NA	NA
7	0.0863333333333333	0.000126666666666667	0.3	168	NA	NA
1	0.125	0	0.35	168	NA	NA
10	0.0951	9.94333333333334e-05	0.4	168	NA	NA
1	0.085	0	0.55	168	NA	NA
2	0.137	0.000578	0.6	168	NA	NA
2	0.09	2e-04	0.7	168	NA	NA
5	0.1042	8.92e-05	0.75	168	NA	NA
2	0.108	0.0018	0.8	168	NA	NA
1	0.094	0	0.85	168	NA	NA
1	0.0914	0	1.1	168	NA	NA
2	0.1125	0.0001125	1.5	168	NA	NA
1	0.11	0	1.55	168	NA	NA
10	0.0989	0.000338322222222222	0	167	NA	NA
12	0.0895	0.000202454545454545	0.0999999999999996	167	NA	NA
23	0.0889090909090909	0.000141800865800866	0.2	167	NA	NA
14	0.0995	0.000200884615384615	0.25	167	NA	NA
7	0.0764	7.62999999999999e-05	0.3	167	NA	NA
1	0.115	0	0.35	167	NA	NA
10	0.0827	4.24555555555555e-05	0.4	167	NA	NA
1	0.075	0	0.55	167	NA	NA
2	0.1265	0.0002645	0.6	167	NA	NA
2	0.0815	8.44999999999998e-05	0.7	167	NA	NA
5	0.092	8.25e-05	0.75	167	NA	NA
2	0.091	0.000578	0.8	167	NA	NA
1	0.082	0	0.85	167	NA	NA
1	0.0824	0	1.1	167	NA	NA
2	0.095	5.00000000000001e-05	1.5	167	NA	NA
1	0.085	0	1.55	167	NA	NA
10	0.0579	6.32822222222222e-05	0	166	NA	NA
12	0.0695583333333333	7.60608333333333e-05	0.0999999999999996	166	NA	NA
23	0.0596652173913043	0.000108906007905138	0.2	166	NA	NA
14	0.0607190476190476	7.58045665445665e-05	0.25	166	NA	NA
7	0.0663857142857143	0.000100008095238095	0.3	166	NA	NA
1	0.075	0	0.35	166	NA	NA
10	0.06672	0.000228241777777778	0.4	166	NA	NA
1	0.058	0	0.55	166	NA	NA
2	0.0604	6.272e-05	0.6	166	NA	NA
2	0.0775	0.0004805	0.7	166	NA	NA
5	0.06686	0.000455888	0.75	166	NA	NA
2	0.0673	0.0008405	0.8	166	NA	NA
1	0.0896	0	0.85	166	NA	NA
1	0.053	0	1.1	166	NA	NA
2	0.064	8.00000000000001e-06	1.5	166	NA	NA
1	0.066	0	1.55	166	NA	NA
10	0.1554	0.000163377777777778	0	165	NA	NA
12	0.15975	0.000159477272727273	0.0999999999999996	165	NA	NA
23	0.158086956521739	8.26284584980238e-05	0.2	165	NA	NA
14	0.157428571428571	3.08791208791209e-05	0.25	165	NA	NA
7	0.153857142857143	0.000182476190476191	0.3	165	NA	NA
1	0.15	0	0.35	165	NA	NA
10	0.1579	9.49888888888888e-05	0.4	165	NA	NA
1	0.17	0	0.55	165	NA	NA
2	0.163	9.80000000000002e-05	0.6	165	NA	NA
2	0.166	7.20000000000001e-05	0.7	165	NA	NA
5	0.1596	0.0001148	0.75	165	NA	NA
2	0.154	0.000512	0.8	165	NA	NA
1	0.17	0	0.85	165	NA	NA
1	0.1348	0	1.1	165	NA	NA
2	0.1425	1.25e-05	1.5	165	NA	NA
1	0.14	0	1.55	165	NA	NA
2	1.2688	0.00824328000000001	0	164	NA	NA
1	1.3242	0	0.2	164	NA	NA
1	1.325	0	0.65	164	NA	NA
2	1.28275	0.00515112499999999	0.7	164	NA	NA
2	1.3153	0.00240818000000001	0.75	164	NA	NA
2	1.2258	0.012168	0.8	164	NA	NA
3	1.23666666666667	0.00351745333333334	0.85	164	NA	NA
25	1.373368	0.00490747643333334	1.5	164	NA	NA
5	1.29006	0.008713938	1.55	164	NA	NA
1	1.375	0	1.6	164	NA	NA
3	1.389	0.002352	1.65	164	NA	NA
1	1.545	0	1.75	164	NA	NA
2	1.3075	5.00000000000112e-07	2.1	164	NA	NA
1	1.3795	0	2.4	164	NA	NA
1	1.364	0	2.45	164	NA	NA
2	1.36085	0.00473364499999999	2.55	164	NA	NA
1	1.4438	0	2.6	164	NA	NA
7	1.33382857142857	0.00782563238095239	3	164	NA	NA
5	1.34736	0.00936389299999999	4.65	164	NA	NA
1	1.3002	0	4.7	164	NA	NA
10	0.6974	0.00272915555555556	0	163	NA	NA
12	0.725316666666667	0.00447360333333333	0.0999999999999996	163	NA	NA
23	0.719086956521739	0.00548871936758893	0.2	163	NA	NA
14	0.68747619047619	0.00206809768009768	0.25	163	NA	NA
7	0.668714285714286	0.0042082380952381	0.3	163	NA	NA
1	0.78	0	0.35	163	NA	NA
10	0.6729	0.0015221	0.4	163	NA	NA
1	0.88	0	0.55	163	NA	NA
2	0.903	0.001058	0.6	163	NA	NA
2	0.6865	0.0029645	0.7	163	NA	NA
5	0.65	0.00319999999999999	0.75	163	NA	NA
2	0.598	0.0032	0.8	163	NA	NA
1	0.712	0	0.85	163	NA	NA
1	0.7708	0	1.1	163	NA	NA
2	0.6575	1.25e-05	1.5	163	NA	NA
1	0.69	0	1.55	163	NA	NA
10	0.1212	3.19555555555556e-05	0	162	NA	NA
12	0.121583333333333	8.1719696969697e-05	0.0999999999999996	162	NA	NA
23	0.123478260869565	4.22608695652175e-05	0.2	162	NA	NA
14	0.124238095238095	2.92039072039072e-05	0.25	162	NA	NA
7	0.120428571428571	2.06190476190476e-05	0.3	162	NA	NA
1	0.12	0	0.35	162	NA	NA
10	0.1206	1.80444444444445e-05	0.4	162	NA	NA
1	0.12	0	0.55	162	NA	NA
2	0.12	2e-04	0.6	162	NA	NA
2	0.125	5.00000000000001e-05	0.7	162	NA	NA
5	0.1252	2.52e-05	0.75	162	NA	NA
2	0.117	4.99999999999999e-05	0.8	162	NA	NA
1	0.126	0	0.85	162	NA	NA
1	0.139	0	1.1	162	NA	NA
2	0.12	0	1.5	162	NA	NA
1	0.12	0	1.55	162	NA	NA
10	0.3104	0.000412488888888889	0	161	NA	NA
12	0.318583333333333	0.000736628787878788	0.0999999999999996	161	NA	NA
23	0.323478260869565	0.000846351778656127	0.2	161	NA	NA
14	0.321142857142857	0.000600131868131868	0.25	161	NA	NA
7	0.307571428571429	0.000481285714285714	0.3	161	NA	NA
1	0.395	0	0.35	161	NA	NA
10	0.3085	0.000639166666666667	0.4	161	NA	NA
1	0.36	0	0.55	161	NA	NA
2	0.3545	0.0018605	0.6	161	NA	NA
2	0.304	0.000391999999999999	0.7	161	NA	NA
5	0.3482	0.0019312	0.75	161	NA	NA
2	0.312	0.000512000000000001	0.8	161	NA	NA
1	0.37	0	0.85	161	NA	NA
1	0.337	0	1.1	161	NA	NA
2	0.31	2e-04	1.5	161	NA	NA
1	0.295	0	1.55	161	NA	NA
1	0.136	0	0	160	NA	NA
3	0.135333333333333	0.000241333333333333	0.699999999999999	160	NA	NA
3	0.174666666666667	0.000857333333333333	1.2	160	NA	NA
14	0.155714285714286	0.00127745054945055	1.35	160	NA	NA
1	0.165	0	1.4	160	NA	NA
1	0.09	0	1.45	160	NA	NA
9	0.137	0.00157175	1.5	160	NA	NA
2	0.125	0.000800000000000001	1.6	160	NA	NA
1	0.128	0	1.95	160	NA	NA
2	0.1765	4.50000000000009e-06	2.3	160	NA	NA
1	0.17	0	2.45	160	NA	NA
2	0.159	0.000881999999999999	2.5	160	NA	NA
2	0.153	0.000162	2.55	160	NA	NA
1	0.134	0	3.05	160	NA	NA
4	0.14725	0.00120358333333333	4	160	NA	NA
2	0.1282	6.47999999999997e-06	4.35	160	NA	NA
3	0.092	8.4e-05	0	159	NA	NA
3	0.111333333333333	0.000209333333333333	0.5	159	NA	NA
14	0.100714285714286	0.000126527472527473	0.65	159	NA	NA
1	0.09	0	0.7	159	NA	NA
1	0.08	0	0.75	159	NA	NA
9	0.0891666666666667	0.000314166666666667	0.800000000000001	159	NA	NA
2	0.09	5.00000000000001e-05	0.9	159	NA	NA
1	0.102	0	1.25	159	NA	NA
2	0.116	0.000392	1.6	159	NA	NA
1	0.12	0	1.75	159	NA	NA
2	0.123	0.000578000000000001	1.8	159	NA	NA
2	0.127	2e-06	1.85	159	NA	NA
1	0.108	0	2.35	159	NA	NA
4	0.0913333333333333	0.000265333333333333	3.3	159	NA	NA
2	0.1008	0	3.65	159	NA	NA
1	0.0662	0	0	158	NA	NA
3	0.0688333333333333	4.64333333333334e-06	0.699999999999999	158	NA	NA
3	0.0718666666666667	8.66533333333333e-05	1.2	158	NA	NA
14	0.07245	6.68488461538461e-05	1.35	158	NA	NA
1	0.079	0	1.4	158	NA	NA
1	0.0745	0	1.45	158	NA	NA
9	0.0774666666666667	1.57175e-05	1.5	158	NA	NA
2	0.058	0	1.6	158	NA	NA
1	0.058	0	1.95	158	NA	NA
2	0.0721	0.00039762	2.3	158	NA	NA
1	0.066	0	2.45	158	NA	NA
2	0.0741	3.36200000000001e-05	2.5	158	NA	NA
2	0.0628	2.048e-05	2.55	158	NA	NA
1	0.0664	0	3.05	158	NA	NA
4	0.0767	3.18266666666667e-05	4	158	NA	NA
2	0.072	4.232e-05	4.35	158	NA	NA
1	0.128	0	0	157	NA	NA
3	0.131	6.10000000000001e-05	0.699999999999999	157	NA	NA
3	0.129333333333333	0.000129333333333334	1.2	157	NA	NA
14	0.137357142857143	2.77857142857143e-05	1.35	157	NA	NA
1	0.135	0	1.4	157	NA	NA
1	0.125	0	1.45	157	NA	NA
9	0.137333333333333	8.825e-05	1.5	157	NA	NA
2	0.13	2e-04	1.6	157	NA	NA
1	0.12	0	1.95	157	NA	NA
2	0.128	8.00000000000001e-06	2.3	157	NA	NA
1	0.124	0	2.45	157	NA	NA
2	0.13	7.20000000000001e-05	2.5	157	NA	NA
2	0.128	0.000128	2.55	157	NA	NA
1	0.126	0	3.05	157	NA	NA
4	0.138	3.26666666666667e-05	4	157	NA	NA
2	0.1283	9.80000000000017e-07	4.35	157	NA	NA
1	0.806	0	0	156	NA	NA
3	0.708333333333333	0.00140233333333333	0.699999999999999	156	NA	NA
3	0.798	0.006076	1.2	156	NA	NA
14	0.729214285714286	0.00243402747252747	1.35	156	NA	NA
1	0.695	0	1.4	156	NA	NA
1	0.57	0	1.45	156	NA	NA
9	0.681777777777778	0.00200369444444444	1.5	156	NA	NA
2	0.7025	0.000112499999999999	1.6	156	NA	NA
1	0.59	0	1.95	156	NA	NA
2	0.728	0.013448	2.3	156	NA	NA
1	0.73	0	2.45	156	NA	NA
2	0.732	0.001152	2.5	156	NA	NA
2	0.828	0.000127999999999998	2.55	156	NA	NA
1	0.704	0	3.05	156	NA	NA
4	0.7275	0.00849166666666667	4	156	NA	NA
2	0.7235	0.00675122000000001	4.35	156	NA	NA
1	0.12	0	0	155	NA	NA
3	0.112	1.2e-05	0.699999999999999	155	NA	NA
3	0.122666666666667	2.13333333333334e-05	1.2	155	NA	NA
14	0.1185	2.48846153846154e-05	1.35	155	NA	NA
1	0.12	0	1.4	155	NA	NA
1	0.12	0	1.45	155	NA	NA
9	0.118888888888889	3.21111111111111e-05	1.5	155	NA	NA
2	0.115	4.99999999999999e-05	1.6	155	NA	NA
1	0.108	0	1.95	155	NA	NA
2	0.119	2e-06	2.3	155	NA	NA
1	0.12	0	2.45	155	NA	NA
2	0.116	3.19999999999999e-05	2.5	155	NA	NA
2	0.117	2e-06	2.55	155	NA	NA
1	0.114	0	3.05	155	NA	NA
4	0.12525	5.02500000000001e-05	4	155	NA	NA
2	0.1213	3.36200000000001e-05	4.35	155	NA	NA
1	0.32	0	0	154	NA	NA
3	0.323666666666667	6.03333333333334e-05	0.699999999999999	154	NA	NA
3	0.325333333333333	0.000529333333333333	1.2	154	NA	NA
14	0.337071428571429	0.000308071428571428	1.35	154	NA	NA
1	0.335	0	1.4	154	NA	NA
1	0.32	0	1.45	154	NA	NA
9	0.331777777777778	0.000590944444444444	1.5	154	NA	NA
2	0.33	2e-04	1.6	154	NA	NA
1	0.272	0	1.95	154	NA	NA
2	0.361	0.000162	2.3	154	NA	NA
1	0.306	0	2.45	154	NA	NA
2	0.322	3.20000000000001e-05	2.5	154	NA	NA
2	0.303	0.001058	2.55	154	NA	NA
1	0.31	0	3.05	154	NA	NA
4	0.336	0.00127733333333333	4	154	NA	NA
2	0.2994	1.15200000000001e-05	4.35	154	NA	NA
2	0.9312	0.000403279999999999	0	153	NA	NA
1	0.9378	0	0.2	153	NA	NA
1	0.8585	0	0.65	153	NA	NA
2	0.84765	0.001940645	0.7	153	NA	NA
2	0.8284	0.000706880000000003	0.75	153	NA	NA
2	0.9155	0.00315217999999999	0.8	153	NA	NA
3	0.874466666666667	0.000198013333333333	0.85	153	NA	NA
25	0.75478	0.024803955	1.5	153	NA	NA
5	0.81194	0.052209678	1.55	153	NA	NA
1	0.909	0	1.6	153	NA	NA
3	0.851833333333333	0.00384608333333333	1.65	153	NA	NA
1	0.882	0	1.75	153	NA	NA
2	0.88525	0.005460125	2.1	153	NA	NA
1	0.9045	0	2.4	153	NA	NA
1	0.816	0	2.45	153	NA	NA
2	0.8947	0.000172979999999999	2.55	153	NA	NA
1	0.803	0	2.6	153	NA	NA
7	0.828585714285714	0.00207474809523809	3	153	NA	NA
5	0.72474	0.042933258	4.65	153	NA	NA
1	0.915	0	4.7	153	NA	NA
1	0.552	0	0	152	NA	NA
3	0.616933333333333	0.00142665333333333	0.699999999999999	152	NA	NA
3	0.585	0.00330124	1.2	152	NA	NA
14	0.611071428571429	0.00329231604395604	1.35	152	NA	NA
1	0.6585	0	1.4	152	NA	NA
1	0.621	0	1.45	152	NA	NA
9	0.6534	0.001559705	1.5	152	NA	NA
2	0.505	0.000968000000000002	1.6	152	NA	NA
1	0.5394	0	1.95	152	NA	NA
2	0.607	0.030752	2.3	152	NA	NA
1	0.55	0	2.45	152	NA	NA
2	0.6385	0.000353779999999999	2.5	152	NA	NA
2	0.5371	0.00216482000000001	2.55	152	NA	NA
1	0.584	0	3.05	152	NA	NA
4	0.61375	0.00366491666666667	4	152	NA	NA
2	0.5933	0.000598580000000003	4.35	152	NA	NA
1	1.0684	0	0	151	NA	NA
3	1.17316666666667	0.0108630833333333	0.699999999999999	151	NA	NA
3	1.05346666666667	0.00305605333333334	1.2	151	NA	NA
14	1.16105	0.00189841192307692	1.35	151	NA	NA
1	1.125	0	1.4	151	NA	NA
1	1.0415	0	1.45	151	NA	NA
9	1.15723333333333	0.004548795	1.5	151	NA	NA
2	1.129	0.00288800000000001	1.6	151	NA	NA
1	1.1164	0	1.95	151	NA	NA
2	1.0755	0.000112499999999999	2.3	151	NA	NA
1	1.0332	0	2.45	151	NA	NA
2	1.1243	0.01659842	2.5	151	NA	NA
2	1.0955	0.00698562000000001	2.55	151	NA	NA
1	1.1148	0	3.05	151	NA	NA
4	1.1076	0.0107780066666667	4	151	NA	NA
2	1.062	0.00170528	4.35	151	NA	NA
1	0.6724	0	0	150	NA	NA
3	0.706866666666667	0.00132065333333333	0.699999999999999	150	NA	NA
3	0.664333333333333	0.00222601333333333	1.2	150	NA	NA
14	0.688014285714286	0.0194069382417582	1.35	150	NA	NA
1	0.5555	0	1.4	150	NA	NA
1	0.889	0	1.45	150	NA	NA
9	0.613111111111111	0.0680143886111111	1.5	150	NA	NA
2	0.75675	0.00787512500000001	1.6	150	NA	NA
1	0.7974	0	1.95	150	NA	NA
2	0.65515	0.013894445	2.3	150	NA	NA
1	0.7388	0	2.45	150	NA	NA
2	0.7877	1.80000000000027e-07	2.5	150	NA	NA
2	0.8333	0.00302642	2.55	150	NA	NA
1	0.8146	0	3.05	150	NA	NA
4	0.57955	0.08275001	4	150	NA	NA
2	0.545	0.131072	4.35	150	NA	NA
1	2.5208	0	0	149	NA	NA
3	2.19413333333333	0.0200813733333334	0.699999999999999	149	NA	NA
3	2.45986666666667	0.00441609333333331	1.2	149	NA	NA
14	2.16910714285714	0.0331639960989011	1.35	149	NA	NA
1	2.0745	0	1.4	149	NA	NA
1	1.782	0	1.45	149	NA	NA
9	2.06554444444444	0.0337395352777778	1.5	149	NA	NA
2	2.1325	0.0156645	1.6	149	NA	NA
1	2.1724	0	1.95	149	NA	NA
2	2.0109	0.0613200199999999	2.3	149	NA	NA
1	2.3872	0	2.45	149	NA	NA
2	2.2789	0.00351122000000001	2.5	149	NA	NA
2	2.7519	0.0667585800000001	2.55	149	NA	NA
1	2.2876	0	3.05	149	NA	NA
4	2.1683	0.0423141266666666	4	149	NA	NA
2	2.433	0.05209992	4.35	149	NA	NA
2	0.0725	1.25e-05	0	148	NA	NA
3	0.106	0.000252	0.2	148	NA	NA
3	0.100333333333333	5.37733333333333e-05	0.25	148	NA	NA
16	0.095	0.000104933333333333	0.9	148	NA	NA
4	0.0945	7.3e-05	0.95	148	NA	NA
1	0.085	0	1.75	148	NA	NA
3	0.0753333333333333	4.93333333333333e-05	1.8	148	NA	NA
1	0.07	0	1.9	148	NA	NA
1	0.074	0	2.05	148	NA	NA
1	0.072	0	2.15	148	NA	NA
2	0.0675	0.0001125	0	147	NA	NA
3	0.108	0	0.2	147	NA	NA
3	0.0854666666666667	4.64533333333333e-05	0.25	147	NA	NA
16	0.0823125	5.95625e-05	0.9	147	NA	NA
4	0.085	4.99999999999999e-05	0.95	147	NA	NA
1	0.07	0	1.75	147	NA	NA
3	0.0666666666666667	6.53333333333334e-05	1.8	147	NA	NA
1	0.064	0	1.9	147	NA	NA
1	0.07	0	2.05	147	NA	NA
1	0.064	0	2.15	147	NA	NA
2	0.064	8.00000000000001e-06	0	146	NA	NA
3	0.0742	9.664e-05	0.2	146	NA	NA
3	0.0636666666666667	4.54933333333334e-05	0.25	146	NA	NA
16	0.06704375	6.96879583333334e-05	0.9	146	NA	NA
4	0.066925	4.42225e-05	0.95	146	NA	NA
1	0.05	0	1.75	146	NA	NA
3	0.0624	6.832e-05	1.8	146	NA	NA
1	0.058	0	1.9	146	NA	NA
1	0.0548	0	2.05	146	NA	NA
1	0.0532	0	2.15	146	NA	NA
2	0.59675	0.002211125	0	145	NA	NA
3	0.634	0.00901276	0.2	145	NA	NA
3	0.483733333333333	0.0111614533333333	0.25	145	NA	NA
16	0.56915	0.00343772133333333	0.9	145	NA	NA
4	0.567075	0.0023287825	0.95	145	NA	NA
1	0.417	0	1.75	145	NA	NA
3	0.5338	0.00321168	1.8	145	NA	NA
1	0.5278	0	1.9	145	NA	NA
1	0.5608	0	2.05	145	NA	NA
1	0.4662	0	2.15	145	NA	NA
2	0.12	0	0	144	NA	NA
3	0.156	0.000124	0.2	144	NA	NA
3	0.1552	8.68e-06	0.25	144	NA	NA
16	0.13990625	6.2140625e-05	0.9	144	NA	NA
4	0.13475	0.00013425	0.95	144	NA	NA
1	0.165	0	1.75	144	NA	NA
3	0.12	4.00000000000001e-06	1.8	144	NA	NA
1	0.124	0	1.9	144	NA	NA
1	0.12	0	2.05	144	NA	NA
1	0.122	0	2.15	144	NA	NA
2	1.11825	0.001485125	0	143	NA	NA
3	1.33	0.00233967999999999	0.2	143	NA	NA
3	1.1688	0.01132852	0.25	143	NA	NA
16	1.19136875	0.00201497029166667	0.9	143	NA	NA
4	1.1426	0.00792978666666667	0.95	143	NA	NA
1	1.375	0	1.75	143	NA	NA
3	1.0298	0.00046192	1.8	143	NA	NA
1	1.1294	0	1.9	143	NA	NA
1	1.2266	0	2.05	143	NA	NA
1	1.0696	0	2.15	143	NA	NA
2	2.1378	0.01912968	0	142	NA	NA
1	2.4446	0	0.2	142	NA	NA
1	2.1935	0	0.65	142	NA	NA
2	2.1483	0.02705138	0.7	142	NA	NA
2	1.8988	0.00408608	0.75	142	NA	NA
2	1.9763	2.41999999999996e-06	0.8	142	NA	NA
3	1.8704	0.00309852	0.85	142	NA	NA
25	1.98758	0.0290043091666667	1.5	142	NA	NA
5	2.02092	0.048819307	1.55	142	NA	NA
1	1.8995	0	1.6	142	NA	NA
3	2.03716666666667	0.0101125833333334	1.65	142	NA	NA
1	1.579	0	1.75	142	NA	NA
2	2.07275	0.027028125	2.1	142	NA	NA
1	1.9835	0	2.4	142	NA	NA
1	1.8005	0	2.45	142	NA	NA
2	2.1674	0.00686792	2.55	142	NA	NA
1	1.995	0	2.6	142	NA	NA
7	1.90342857142857	0.115021939047619	3	142	NA	NA
5	1.9343	0.01171788	4.65	142	NA	NA
1	2.0346	0	4.7	142	NA	NA
2	0.9285	0.0102245	0	141	NA	NA
3	0.6906	0.03622756	0.2	141	NA	NA
3	0.8578	0.00148204	0.25	141	NA	NA
16	0.86946875	0.001161519625	0.9	141	NA	NA
4	0.7791	0.0103030533333333	0.95	141	NA	NA
1	0.8265	0	1.75	141	NA	NA
3	0.8886	0.000493480000000001	1.8	141	NA	NA
1	0.913	0	1.9	141	NA	NA
1	0.95	0	2.05	141	NA	NA
1	0.8928	0	2.15	141	NA	NA
2	0.695	0.0128	0	140	NA	NA
3	0.676	0.001036	0.2	140	NA	NA
3	0.6528	0.00211792	0.25	140	NA	NA
16	0.64721875	0.001430365625	0.9	140	NA	NA
4	0.65625	0.000246916666666667	0.95	140	NA	NA
1	0.61	0	1.75	140	NA	NA
3	0.712	0.000172	1.8	140	NA	NA
1	0.624	0	1.9	140	NA	NA
1	0.758	0	2.05	140	NA	NA
1	0.63	0	2.15	140	NA	NA
2	2.17425	0.000561125000000003	0	139	NA	NA
3	2.25973333333333	0.00907537333333333	0.2	139	NA	NA
3	1.89893333333333	0.0371830533333333	0.25	139	NA	NA
16	2.18799375	0.0250540819583333	0.9	139	NA	NA
4	2.23265	0.04493979	0.95	139	NA	NA
1	2.0335	0	1.75	139	NA	NA
3	2.28213333333333	0.0210986533333334	1.8	139	NA	NA
1	2.435	0	1.9	139	NA	NA
1	2.5446	0	2.05	139	NA	NA
1	2.1582	0	2.15	139	NA	NA
2	0.1075	1.25e-05	0	138	NA	NA
3	0.117333333333333	2.13333333333333e-05	0.2	138	NA	NA
3	0.134133333333333	0.000197773333333334	0.25	138	NA	NA
16	0.1175	2.14666666666666e-05	0.9	138	NA	NA
4	0.118	7.99999999999998e-06	0.95	138	NA	NA
1	0.12	0	1.75	138	NA	NA
3	0.116666666666667	9.33333333333331e-06	1.8	138	NA	NA
1	0.11	0	1.9	138	NA	NA
1	0.098	0	2.05	138	NA	NA
1	0.114	0	2.15	138	NA	NA
2	0.32	0.00245	0	137	NA	NA
3	0.299333333333333	8.93333333333335e-05	0.2	137	NA	NA
3	0.346533333333333	0.00174341333333333	0.25	137	NA	NA
16	0.2970625	0.0004249625	0.9	137	NA	NA
4	0.296	0.000664666666666667	0.95	137	NA	NA
1	0.3	0	1.75	137	NA	NA
3	0.313333333333333	0.000233333333333334	1.8	137	NA	NA
1	0.256	0	1.9	137	NA	NA
1	0.298	0	2.05	137	NA	NA
1	0.292	0	2.15	137	NA	NA
2	0.096	2e-04	0	136	NA	NA
1	0.12	0	0.0100000000000007	136	NA	NA
1	0.08	0	0.86	136	NA	NA
3	0.101	1.3e-05	0.91	136	NA	NA
1	0.09	0	1.46	136	NA	NA
1	0.088	0	1.61	136	NA	NA
4	0.092	0.000168	1.71	136	NA	NA
4	0.08875	3.425e-05	1.76	136	NA	NA
2	0.083	4.99999999999999e-05	1.81	136	NA	NA
3	0.097	9.70000000000001e-05	1.96	136	NA	NA
1	0.116	0	2.01	136	NA	NA
1	0.096	0	2.21	136	NA	NA
1	0.098	0	2.26	136	NA	NA
3	0.0883333333333333	5.83333333333333e-05	2.36	136	NA	NA
1	0.088	0	3.51	136	NA	NA
2	0.081	0.000162	0	135	NA	NA
1	0.11	0	0.0100000000000007	135	NA	NA
1	0.07	0	0.86	135	NA	NA
3	0.088	3.7e-05	0.91	135	NA	NA
1	0.078	0	1.46	135	NA	NA
4	0.0765	8.09999999999999e-05	1.71	135	NA	NA
4	0.07875	8.91666666666665e-06	1.76	135	NA	NA
2	0.077	4.99999999999999e-05	1.81	135	NA	NA
3	0.085	2.5e-05	1.96	135	NA	NA
1	0.104	0	2.01	135	NA	NA
1	0.088	0	2.21	135	NA	NA
1	0.086	0	2.26	135	NA	NA
3	0.0783333333333333	5.83333333333332e-05	2.36	135	NA	NA
1	0.072	0	3.51	135	NA	NA
2	0.0402	6.48e-06	0	134	NA	NA
1	0.042	0	0.0100000000000007	134	NA	NA
1	0.0375	0	0.86	134	NA	NA
3	0.0449666666666667	6.99033333333333e-05	0.91	134	NA	NA
1	0.0384	0	1.46	134	NA	NA
1	0.0402	0	1.61	134	NA	NA
4	0.04215	1.25166666666667e-05	1.71	134	NA	NA
4	0.0414	8.80000000000002e-07	1.76	134	NA	NA
2	0.0367	5.618e-05	1.81	134	NA	NA
3	0.0367	5.377e-05	1.96	134	NA	NA
1	0.045	0	2.01	134	NA	NA
1	0.0452	0	2.21	134	NA	NA
1	0.0368	0	2.26	134	NA	NA
3	0.0401666666666667	7.75833333333333e-05	2.36	134	NA	NA
1	0.0402	0	3.51	134	NA	NA
2	0.363	0.00031752	0	133	NA	NA
1	0.35	0	0.0100000000000007	133	NA	NA
1	0.325	0	0.86	133	NA	NA
3	0.381033333333333	0.00640630333333333	0.91	133	NA	NA
1	0.3704	0	1.46	133	NA	NA
1	0.3524	0	1.61	133	NA	NA
4	0.36995	0.000939636666666667	1.71	133	NA	NA
4	0.3554	8.15733333333334e-05	1.76	133	NA	NA
2	0.3165	0.00318402	1.81	133	NA	NA
3	0.345933333333333	0.00731621333333334	1.96	133	NA	NA
1	0.3954	0	2.01	133	NA	NA
1	0.3832	0	2.21	133	NA	NA
1	0.2776	0	2.26	133	NA	NA
3	0.3525	0.00349225	2.36	133	NA	NA
1	0.335	0	3.51	133	NA	NA
2	0.148	0	0	132	NA	NA
1	0.15	0	0.0100000000000007	132	NA	NA
1	0.16	0	0.86	132	NA	NA
3	0.161333333333333	0.000105333333333334	0.91	132	NA	NA
1	0.15	0	1.46	132	NA	NA
